Name,type,ratings,latitude,longitude,place_id
CLÍNICA ODONTOLOGÍCA INTEGRAL,doctor,2,-31.4524612,-60.9233112,ChIJo6uOy_cTtZUR1dITyGhYRgE
Odontólogo Marcelo Vaudagnotto,dentist,21,-31.4523885,-60.9233881,ChIJ3cFKBT0TtZURqh5GhjKCNOc
Happy Kids,bar,78,-31.4515937,-60.9227319,ChIJL33YURoTtZURg6V2w48GiTI
Evaluna Nails,beauty_salon,0,-31.4514182,-60.9231837,ChIJGV-Q7z0TtZURjNUYZADqh1g
Farmacia Tkaczyk,pharmacy,2,-31.451413,-60.923058,ChIJ3cFKBT0TtZURLH2LUAORGWk
Praga Distribuidora,liquor_store,7,-31.4514034,-60.9230639,ChIJ9ZNz5NETtZURsFIWKxw6uHM
Hope,night_club,3,-31.4515922,-60.9224406,ChIJAVRDURoTtZURK2RsI_NNkE8
Corralon 8 de Septiembre SRL,hardware_store,67,-31.4516965,-60.9221464,ChIJMbI_VBoTtZURNYFdjRE4wEg
La Estancia Muebles De Pino,furniture_store+home_goods_store,0,-31.4514357,-60.9221312,ChIJ2WTL-BoTtZURm_HXOVUI6Nw
Bicicleteria “dn Bikes” Mountainbikes y Cicloturismo,bicycle_store,15,-31.4501782,-60.9227903,ChIJBQOdAz0TtZURzBT3bFpkc7w
Panderia Costumbres Argentinas,bakery,0,-31.4502318,-60.9229107,ChIJfeCybxoTtZURCNGqhxrRGiw
Muebleria Mae,furniture_store+home_goods_store,2,-31.4502547,-60.9228369,ChIJ81WgbxoTtZURX_Ib9SCtGlw
Pilates By Biceps Gym,gym,54,-31.4501952,-60.9227956,ChIJBy1NAz0TtZURxPXDJ6Z4TLE
LA FERIA ESPERANZA,clothing_store,1,-31.4505224,-60.9226647,ChIJHyI4DacTtZURmkfI-Ynv3R0
Heladeria Via - Bari Catering de Postres,bakery,299,-31.450714,-60.9234969,ChIJBy1NAz0TtZURjgPJJY6FyEA
Supermercado Crisol,supermarket+grocery_or_supermarket,144,-31.4507653,-60.9225611,ChIJZSULRgYTtZURpvUhYBkXQaU
Simonah Disco,bar,392,-31.4508971,-60.9226908,ChIJA8DyXhoTtZURrcLJMOhHeRI
Rey's Clothes,clothing_store,0,-31.4508505,-60.92232,ChIJ12ZH-igTtZURX9byJzHuVeQ
Locos Bajitos,clothing_store,2,-31.4491306,-60.9229217,ChIJHednnxcTtZUROp_NOYgLF4A
Peluquería Fabbrini,hair_care,12,-31.4482414,-60.9232352,ChIJxarSlBATtZURZGPvR8nvnI0
Autoservicio Esperanza,supermarket+grocery_or_supermarket,23,-31.447793,-60.9232668,ChIJO04G6RATtZURSl8ZR3NpvW8
A&E TECNOLOGÍA,shopping_mall,8,-31.447264,-60.9229928,ChIJQ4hr5BATtZUR9_I6CJUujDw
Auxilio Mecánico IL MORO,gas_station,1,-31.447997,-60.9222847,ChIJUR20UjMTtZURnRAXCQQynEs
Fer Aberturas,door_supplier,0,-31.4474442,-60.9220422,ChIJ81LS9xATtZURzRl0zKF0uX8
Michellini Mobili,furniture_store+home_goods_store,3,-31.4460876,-60.9224927,ChIJDfb30xcTtZURyyG-D1CUxEY
Remaches Global S.h.,furniture_store+home_goods_store,0,-31.4457552,-60.922473,ChIJDfb30xcTtZUR5S9JVeQnNKs
Marla Calzados,shopping_mall,19,-31.4450805,-60.9232871,ChIJY6NfaBETtZUR0qqyVV2s9NQ
Mecanica Integral,car_repair,0,-31.4451885,-60.9224217,ChIJMb-ScxETtZUR3B_7mVpajYk
Despensa Maipú,grocery_store,0,-31.4568254,-60.9209538,ChIJ48W7PsgTtZUR1EkJ3kHwd5E
Lavadero de Autos GÜEMES,car_wash,18,-31.4553951,-60.9220878,ChIJh7MVYhwTtZURbA7A6atJrjI
El templo,lodging,0,-31.4549628,-60.9216784,ChIJS5hr8pwTtZURY8noLkctyMU
Áspera cerveza artesanal,bar+restaurant,17,-31.4534309,-60.9218352,ChIJvfvgvogTtZUR7PNUHj1nv8A
Tienda pigmento,clothing_store,0,-31.4537503,-60.9209435,ChIJj28VFAsTtZURpqAMn9REX5I
Registro del Automotor,local_government_office,12,-31.4519435,-60.9213546,ChIJDfb30xcTtZURkF1NnnbKfEw
Verdifresh Frutas Y Verduras,fruit_and_vegetable_store,0,-31.4526696,-60.9212137,ChIJKSQaEhsTtZUR2svd5MHVi20
Veterinaria Bigotes,veterinary_care,24,-31.4519612,-60.9208965,ChIJPV1ZGRsTtZUR9Crgsncrx3M
Ferreteria debiaggi,hardware_store,6,-31.4509619,-60.9218419,ChIJORRX9hoTtZURG5tZUiP6C9Y
El Hornito Santiagueño Esperanza,restaurant,43,-31.4509561,-60.921491,ChIJ--ZjBHETtZURvrhTadF38YE
Don Diego Polleria,poultry_store,0,-31.4508165,-60.9216193,ChIJd_pR8RoTtZURLvGqbW8x0nM
Baterías En Esperanza,car_repair,0,-31.4509833,-60.9213311,ChIJwWAQ8BoTtZUR42qKhsZ4L0Y
Gran hermano,veterinary_care,1,-31.4510203,-60.9212807,ChIJNwAA8BoTtZUR4zS5xJHjqFk
Feme Muebles,furniture_store+home_goods_store,0,-31.4514357,-60.9221312,ChIJ2WTL-BoTtZUR-ESHlimveOU
Maxikiosco Ruli,kiosk,20,-31.4512115,-60.9210739,ChIJcyNB4RoTtZURnQ4q3MRIpgA
Contrology Pilates,gym,9,-31.4512764,-60.9208,ChIJQSn68BoTtZURfIJ1QGM7rXc
Las Tres Marias,restaurant,0,-31.4512063,-60.9207555,ChIJQ9y0nCETtZURvA5gdtXjOCc
Emmanuel Renk Electricista,electrician,0,-31.4511502,-60.9206326,ChIJBQkoum8TtZURtA8AzLLBVYg
Paseo De Los Artesanos,museum,24,-31.4478416,-60.9216916,ChIJM7AcXhATtZUR6zGOymNvE5M
El Paseo Choperia,bar+restaurant,46,-31.4483339,-60.9211842,ChIJ771HohkTtZURDnNu2xHmRmI
Centro Interdisciplinario En Salud,doctor,0,-31.4467283,-60.9218065,ChIJq7v-VBATtZURmZYzZJVYEjc
Neumaticos Las Colonias de Intelco SRL.,car_repair,128,-31.4447369,-60.9215531,ChIJF4ExmxETtZURd_3dETdT8_k
Plaza Italia,park,11,-31.4461017,-60.9210787,ChIJDz1ZM9QTtZUR4iNqaPh38hs
Rossi Esperanza accesorios del automotor,car_accessories_store,20,-31.4446769,-60.9218254,ChIJlb9hGRsTtZURuoxZNN2yc4A
Firestone Neumáticos,car_repair,0,-31.4446614,-60.9215129,ChIJV_YlmxETtZURDMJuF2KcR0Y
Orkus Pilates,gym,1,-31.4567356,-60.9200727,ChIJK2r1eskTtZURfH4JaHql1h4
Ketto Ropa Solo Para Chicos - Fabrica,clothing_store,23,-31.4576948,-60.9194228,ChIJrSH7Sh0TtZURfTAUlwnk-Yw
Despensa "Nelly",grocery_or_supermarket,5,-31.4568692,-60.9195083,ChIJIezEKHQTtZURei10NAJ0uK8
ARTycopias,book_store,1,-31.4567253,-60.919587,ChIJ1_i8ZrATtZURJeW6J-vhDlU
Alma Jugueteria,shopping_mall,72,-31.45611,-60.9206913,ChIJnWbX5xwTtZURDXKnGc4oBts
Braseria Del Centro De Sirini,restaurant,126,-31.456553,-60.9198305,ChIJDxL-Jx0TtZURbWT1d7RolSY
Verduleria Leo,fruit_and_vegetable_store,0,-31.4557047,-60.9195298,ChIJWaxuzhwTtZURcxzcsBlaHIs
Distribuidora Caste,liquor_store,7,-31.4548949,-60.9203357,ChIJaTRybFgTtZURc3RYdtTKHz8
Bruera Hijo,shopping_mall,17,-31.4549138,-60.9199097,ChIJLacfuhwTtZUR7vRzJurozqM
Vivero Bibiana,garden_center,12,-31.4540048,-60.9201634,ChIJh--pWBsTtZUR6tznR5VsRQo
Centro de estetica venus,shopping_mall,0,-31.4550427,-60.9193749,ChIJHcBZNWUTtZURZcdRF_-ZkG0
Haedo Julio Martin Odontologo Cirugia Implantes,dentist,3,-31.4531347,-60.9196098,ChIJoyxIThsTtZURwhhFmcbHeOk
IL SALONE,hair_care,29,-31.4526429,-60.919646,ChIJhxa772LpyZURxgQfThhmUew
Benes - Refrigeracion,furniture_store+home_goods_store,16,-31.452407,-60.919919,ChIJMRKtjkauypUR7ql0lQmxSSE
CRUX Escalada,gym,31,-31.4513953,-60.9205276,ChIJVc3d3xoTtZURQ2-4kUHGcqM
Maimará Dietética,grocery_or_supermarket,6,-31.4521016,-60.9202138,ChIJYWT9FzMTtZURURlNezzJJVM
Sabrina Calzados,shoe_store,13,-31.4515104,-60.9199055,ChIJe-5r5D0TtZURX4IyE_Z3LDQ
Tu Estilo,clothing_store,9,-31.4514999,-60.91969,ChIJS6AHEXYTtZURMFXfSU-Rq_E
Guajira Bar,bar,6,-31.4490381,-60.9195137,ChIJC4KOxG8TtZURZwthfn4Ti64
Planeta Pizza,restaurant,0,-31.4458589,-60.9200735,ChIJc4YkzBETtZURkHN7kqhePeg
Planeta Foodtruck,bar+restaurant,2,-31.4457676,-60.9198396,ChIJOedb17gTtZURhMjbdqzaRhQ
Sandwicheria Nahuel,meal_delivery,1,-31.4569392,-60.9189719,ChIJ--r_jqsTtZURYMNH_plqmEw
PILATES REFORMER,gym,1,-31.4562382,-60.9186614,ChIJB5jhKQMTtZURmxn5GT6VHhk
Pollería y despensa La granja,poultry_store,2,-31.4561419,-60.9187283,ChIJ157kJJYTtZURY_Zr05h7qQk
Peluquería Unisex "Homa",hair_care,13,-31.4561833,-60.9185463,ChIJQQqNMvkTtZURDbf7Y1BR1jA
Autoservicio "Cintia",storage,2,-31.4560835,-60.9187003,ChIJAV9pYV8TtZUR3yDFeNvt4zc
Rikisima's Rotiseria,meal_delivery,23,-31.4551342,-60.9190158,ChIJG5OXqGMTtZURpf46R8emXbw
Esperanza Seguros,insurance_agency,20,-31.454483,-60.9182179,ChIJHUrRRQMTtZUR6XsMGUGZvxg
Estudio Jurídico Eliana M. Alvarez,lawyer,2,-31.4537414,-60.9189856,ChIJN9lYBWsTtZUR0fPRCVzdfzA
Estudio Jurídico Alvarez,lawyer,2,-31.4535955,-60.9188736,ChIJxU65a8cTtZURmgbmpufPwgg
Blue Centro de Entrenamiento,gym,19,-31.4524389,-60.9187598,ChIJK2P2JgATtZUR3jA3Vc2hW7k
Engler Ruben Fabrica de Muebles Escolares,furniture_store+home_goods_store,1,-31.4524759,-60.9186722,ChIJz_-ItgQTtZURaXLt4kbNKic
Estudio Contable Laura Tibaldo - Servicio Integral,accounting,1,-31.4524976,-60.9185782,ChIJK0_ktgQTtZURk4usMlg-ZEQ
Amoblamientos Shuck-Lang,home_goods_store,0,-31.4520879,-60.9184793,ChIJaQFjBD0TtZUROb1hN__8Ezk
Iriondo A CASA VA,meal_delivery,32,-31.4517593,-60.9184253,ChIJ82-bzwQTtZURLboxYAo6PNk
Carnicería y chacinados Rodríguez,butcher_shop,9,-31.4515607,-60.9188706,ChIJG5-y0wQTtZURWacXh83rJOs
Parque Leoncito,park,9,-31.4511665,-60.9195754,ChIJKYZooeoTtZURKlIXIQjaYEM
Zoo Veterinaria,veterinary_care,8,-31.4517296,-60.9181568,ChIJv-NWxAQTtZURDca2eNq3u6w
Bertotti,veterinary_care,5,-31.4517296,-60.9181568,ChIJ3cFKBT0TtZURrt4wOrLQhVE
Parque De La Agricultura,park,1255,-31.4480367,-60.9184052,ChIJDfb30xcTtZURQYCdvFGfnTI
Chivi Garden,gym,1,-31.4479034,-60.9180913,ChIJ1XzKk5oTtZURdQZW2tLEHzQ
Carribar,bar,332,-31.4468507,-60.919105,ChIJkSFYJxATtZURKneuyMrCnlg
Planeta FoodTruck,restaurant,0,-31.4460419,-60.9188367,ChIJoxADnywTtZURNwRSLaO2Jy4
costa esmeralda turismo,travel_agency,1,-31.4456048,-60.9188448,ChIJ0zmnlLsTtZURp8Wdc3KlZz8
Pozzo,grocery_or_supermarket,5,-31.4456645,-60.9188984,ChIJ28OtKw4TtZURNeakvrZbUVs
Doing Home Muebles,furniture_store+home_goods_store,3,-31.4452276,-60.9191988,ChIJV8g92BETtZURKwuEe6owgo8
Diesel Erfuglio Simioni motores de competición mantenimiento y reparación de inyección convencional electrónica common rail y turbocompresores,car_repair,7,-31.4454295,-60.9184186,ChIJX6FdV_0RtZURgZb72RCDVhA
Fuhr Muebles de Dario Fuhr,furniture_store+home_goods_store,5,-31.4450328,-60.9191151,ChIJBQOdAz0TtZURpK5AAtCbwYQ
Frutas Y Verduras Cherry,fruit_and_vegetable_store,2,-31.4451574,-60.9184968,ChIJR0uQLw4TtZURPfhy4LbdFa4
El Bodegon de Rambo,liquor_store,0,-31.44497,-60.9191587,ChIJ6UrNNrITtZUR_13uoV9OHp4
Brewery,restaurant,3,-31.445188,-60.9195492,ChIJg39LxXoTtZURm6slBhdMYYE
Equipamientos Oleohidraulicos,shopping_mall,1,-31.4454571,-60.9181872,ChIJ47e0Mw4TtZUR6tI6LcPH644
Esperanza Amoblamientos,furniture_store+home_goods_store,5,-31.4449599,-60.9194131,ChIJw9Pm2xETtZURK9mCm3lq98U
KIOSCO KERN,kiosk,1,-31.4449971,-60.9197758,ChIJDSD6YjwTtZURRmYxsBKpo-c
Imperio Modas,clothing_store,4,-31.4518918,-60.9174936,ChIJ6xH56gQTtZURfP3gIqrefUA
Dra Corina Roth - Odontologia Gral Y Estetica Ortodoncia,dentist,0,-31.4520078,-60.9174152,ChIJI8Ay6wQTtZURpDXKDM9C0X4
Multibazar,home_goods_store,15,-31.451912,-60.9179583,ChIJFUOEwQQTtZURkz_6K0LjRBQ
Estudio Contable Martínez Ocampo,accounting,0,-31.4512348,-60.9171759,ChIJB9t9XtgTtZURVqr8n9zVyZI
Capilla San Cayetano,church,23,-31.451016,-60.9172352,ChIJNTSj3FMTtZUR1PdFF6NRCKs
Monumento Espacio De La Memoria,museum,4,-31.4488929,-60.9176821,ChIJ5aPTbgUTtZURaiska9m2iEM
Museo De La Maquina Agricola,museum,27,-31.4475999,-60.9175761,ChIJlwo8jQ8TtZURZBHDJLugx2o
Arnodo Muebles S.A.,furniture_store+home_goods_store,130,-31.4454159,-60.9178072,ChIJx4bLKA4TtZURsALqQUNYSc4
Oficina de Informes - Turismo Municipalidad de Esperanza,local_government_office,2,-31.4462135,-60.917804,ChIJrfwkuA8TtZURmTOhFKOC7Gk
Plazoleta "Del Bicentenario a la Agricultura Nacional",museum,0,-31.4457844,-60.9175044,ChIJEZhfydITtZUR5dsyTHMRGfU
Led Simple,electronics_store,0,-31.4475554,-60.916146,ChIJY3Ey6wQTtZURmZ5kEgHHr_Q
Todo En Algarrobo Muebles,furniture_store+home_goods_store,0,-31.4462186,-60.9155668,ChIJl4QNDQ8TtZURrH0dm_qGnIk
Mb Automotores,car_dealer,2,-31.4459949,-60.9162313,ChIJobyEpw8TtZURV8IERwBJTEQ
Vivero Yatay,garden_center,29,-31.4376891,-60.9508345,ChIJvQeSNUwTtZURUZQ6Oiu2HR0
Jardín de la Cerveza,restaurant,560,-31.438017,-60.9495974,ChIJAbYUNUwTtZURdKAfa_4HXSQ
Nave para productos Criogénicos,shopping_mall,0,-31.4363718,-60.9507043,ChIJld25gsQTtZURkwsbk7PQ3JE
Parrilla Los Nietos,restaurant,456,-31.4384989,-60.9478143,ChIJQwGbM0wTtZURd5rhgpC9Hk8
Despensa Cari,grocery_or_supermarket,6,-31.4380638,-60.9486556,ChIJgSsK3fQTtZURp5H28y8YnMU
El Labriego Agroinsumos,grocery_or_supermarket,5,-31.4382406,-60.9469329,ChIJ1xdXlE4TtZURoO9hwzyJs1M
Gimnasio Cemad,gym,0,-31.4566918,-60.946221,ChIJCWGrFpUTtZUR_VuI2CKkbjg
Mogal Aberturas De Aluminio,door_supplier,4,-31.4580245,-60.9454001,ChIJB8K5_S4TtZURCdaxF4-2SmY
Noelia casa de comidas,meal_delivery,10,-31.4527152,-60.9451149,ChIJSzgIh28TtZURFRb7hWqD2Ck
Club Atlético Defensores del Oeste,stadium,179,-31.4493929,-60.9452676,ChIJkcrjKTcTtZUR1Q-b6-fnDJg
CENTRO DE ATENCION CREDICOOP,bank,0,-31.4392549,-60.9447568,ChIJf2omcPMTtZURabWPYt9eZuU
El Fulbito,gym,1,-31.4385093,-60.946611,ChIJ-7zj8nUTtZURv8EGy5GuVfA
Megashop,home_goods_store,2,-31.458382,-60.9437017,ChIJ5xF9TeQTtZUReA8no1lZxhI
Metalurgica PG,lodging,0,-31.4582886,-60.9449259,ChIJMSW3wi4TtZURCYdmBytjGII
Próximamente farmacia Paravano,pharmacy,1,-31.4565039,-60.9441832,ChIJM7V4vC8TtZURGhvtC-ZpUhw
Veterinaria patas y cascos,doctor,0,-31.453872,-60.9444396,ChIJvwg8OjATtZURmHTD2GGq9kI
Plaza Renacer,park,106,-31.4532147,-60.9437699,ChIJkd2QajATtZURTqex2Scofxw
Panadería Don Humberto,bakery,8,-31.4533118,-60.943272,ChIJvfbiEjATtZURwht2GeQa-I8
Verte Bonito Esperanza,clothing_store,57,-31.4513822,-60.943454,ChIJf345ejITtZURXEqDr00gJ4U
Don Diego Barbero,hair_care,27,-31.4506166,-60.9431972,ChIJnS7T1fETtZURBMQS9RaF3I8
El Salon de Jessie,hair_care,9,-31.4505357,-60.9432673,ChIJFcUxeZETtZURZD3dn3oiRB8
Reparación de lavarropas Mehring Alan,electronics_store,6,-31.4501145,-60.9433329,ChIJ5yETJfsTtZURJMUY0y0lJ8A
D'leite Despensa,grocery_store,20,-31.4475893,-60.9436136,ChIJMcNTbDcTtZURj0b8fOxkMI0
conjunto de departamentos,lodging,23,-31.4477528,-60.9436208,ChIJE0uBazcTtZURG6zBV-IUX14
Cientifica Horus,doctor,2,-31.447137,-60.942919,ChIJA8oWDIETtZURhTzpBYTgVv4
VICTOR ACQUATTI CUSTOM,car_repair,6,-31.44695,-60.9428795,ChIJ367PezcTtZURoPoPoPX_Gq0
Casa de Retiro Santa Catalina,lodging,250,-31.4461503,-60.9431432,ChIJDfb30xcTtZURNt2uaSDqikU
KREM,restaurant,0,-31.441289,-60.9442963,ChIJfw5EUE4TtZURlm7dhWoVRxk
Practicosas S.R.L.,furniture_store+home_goods_store,45,-31.4388318,-60.9446437,ChIJn1Sey0gTtZURIQA9QNnUPt4
ERMITA VIRGEN DE LA SONRISA,church,13,-31.4670711,-60.9419929,ChIJD09-LNgStZURhK6h0ZtMD38
Capilla Virgen de Guadalupe,church,2,-31.4673096,-60.9428639,ChIJBe4qlJMTtZURFkiRhf9mK-U
Iglesia Pentecostal,church,0,-31.4680828,-60.9414536,ChIJtZZ_xNkStZUR0Gh1KmSSsu0
La romanica,restaurant,0,-31.4617237,-60.9414271,ChIJc0qdYKwTtZURw9VePfckddM
Peluqueria My Style,hair_care,3,-31.4610691,-60.940513,ChIJX-xITyYTtZURpiHuIEx4wo4
GPS Taller - Mecanica Schneider,car_repair,25,-31.4588257,-60.9423317,ChIJh1cZWC8TtZURVxnFCDBlYy0
MiniMercado LUCHO,grocery_or_supermarket,1,-31.4588411,-60.9411761,ChIJseNlFgITtZURnbxEXwX_Cqg
El chelo pollería,poultry_store,1,-31.4567912,-60.9418155,ChIJnYxWdusTtZURKbCUCjeha8I
M&V,lodging,0,-31.4571168,-60.9406927,ChIJH0secBETtZURzsrQAUBlN-8
Barberia Caio,hair_care,13,-31.4543401,-60.9424031,ChIJAUwOwDkTtZURKkEMSmJy7DY
S ' Tylo Peluqueria,hair_care,29,-31.4472401,-60.941762,ChIJXetl2zkTtZURkkRsv1EVOWo
Kiosco Stella Maris,kiosk,13,-31.447174,-60.9421441,ChIJQ4mv2TkTtZURP4FQ4Bp0Bc4
D´Pelos Peluquería,hair_care,12,-31.4465084,-60.9422215,ChIJh5qNd6cTtZURSNMJF9DVPGM
Farmacia Bianchini,pharmacy,2,-31.446497,-60.9414773,ChIJY8lS0aQTtZURPcWpX_645ls
Panadería Las Colonias,bakery,39,-31.446406,-60.9414078,ChIJq_FazDkTtZUR3fG9EzHn2jQ
EXPRESO ZEHNDER,moving_company,8,-31.444392,-60.9426581,ChIJUytU-DcTtZURsGneCOHj20I
Minimercado,grocery_or_supermarket,4,-31.4444046,-60.9410873,ChIJ8U0KEzgTtZURfLixJyYPTAE
Veterinaria Dr. Delfín,veterinary_care,16,-31.442817,-60.9422539,ChIJkXqJ4UcTtZURv6Kzqq7lKlY
Panaderia Balcarce,bakery,38,-31.4421469,-60.9419886,ChIJx0ED3EcTtZURVhZHRFROHWY
Kiosco Break,kiosk,41,-31.4407567,-60.9416334,ChIJF9EHMkYTtZURB3saga3Y-ts
Practicosas SRL,clothing_store,72,-31.4400276,-60.9413109,ChIJudHkO0YTtZURu4NE23RjIeo
"La Cantina" Casa De Comidas,restaurant,54,-31.4404904,-60.942468,ChIJsxQTnUgTtZUR3TdHYNPZ6cQ
Cuatro Estaciones Indumentaria,clothing_store,0,-31.4683638,-60.9402148,ChIJpaNal_gTtZURjD6JKwzASyY
Rotiseria Los Troncos,meal_delivery,3,-31.4681733,-60.9394099,ChIJ6UYqBeQTtZURyGUwpkUh90k
La Pañalera,diaper_service,0,-31.4682886,-60.9405407,ChIJ-6B_rJoTtZURL05NKxNyy_s
L Y D,supermarket+grocery_or_supermarket,0,-31.4675102,-60.9400409,ChIJgb8_-aQTtZURWgCHuJG2sBk
Los 4 ases asador criollo,restaurant,1,-31.466209,-60.9397152,ChIJGUiqu4cTtZURcEhpjcAPKz8
Despensa,grocery_or_supermarket,1,-31.4667792,-60.9393524,ChIJtaUpkEYTtZURcYxWQoLRi2I
Instinto Ropa Informal,clothing_store,2,-31.4613995,-60.9391672,ChIJJVrrAScTtZURJ1U546SGxs4
Alojamiento,lodging,0,-31.4611113,-60.9397117,ChIJbwwvOTUTtZURZaD5662sz4M
Fabrica de Aberturas de Aluminio a Medida "Leo Aberturas",door_supplier,1,-31.4621391,-60.9383658,ChIJyUd0XboTtZURsulrraUK6bQ
Intima Secret,clothing_store,0,-31.4598629,-60.9386468,ChIJ_5hIqPgTtZURyQVcFRuiX0Q
Jardin matenal Barrio Sur Esperanza Santa Fe,nursery_school,1,-31.457457,-60.9397499,ChIJaQrBtSUTtZURNNLSEs48AkE
yoga&tai-chi,gym,0,-31.4574596,-60.9403306,ChIJ9_452CsTtZURGl_C2h4QQwQ
Clariz kyb,clothing_store,1,-31.4584089,-60.9398034,ChIJi_WKdsUTtZURnJwkWRLak40
Banco Credicoop,bank,4,-31.4402235,-60.9398934,ChIJR6QOJhYTtZUR7Q7MtvUaj28
Obra Social De La UNL,local_government_office,0,-31.4406906,-60.9399309,ChIJSRHBrEcTtZURGmvs9PH9m8g
Kreder KioscoBar,kiosk,29,-31.4403584,-60.9397047,ChIJWZK2VEYTtZURb_hzX43noJs
Museo Municipal de Arte “El Antigal” – Eva Erni Borla,museum,0,-31.4670757,-60.9378332,ChIJcWD360sTtZURGNZ-AguRYbA
MAGNUS SPORT CENTER,gym,2,-31.4668603,-60.9378664,ChIJ5cP3ziETtZUR9iV9CD2ioPU
Namibia Ind,clothing_store,0,-31.4667863,-60.9378785,ChIJOf2qXOYTtZURH-9IMkLHeQU
Museo Municipal de Arte El Antigal Eva Erni Borla,museum,0,-31.4677811,-60.9379737,ChIJFYDQIXITtZURnQ1hcnOD6-8
Gimnasio SURGYM,gym,6,-31.4662394,-60.9379538,ChIJUdv339gStZURBGIfQElRFfk
Rodi Mecánica,car_repair,4,-31.4661788,-60.9377054,ChIJ4ww1FtUTtZURSZG2CQzlutk
Argentina,bakery,0,-31.4661376,-60.9374206,ChIJG1lw-MgTtZURsCe1biGB3Iw
Haspert Angelica,shopping_mall,1,-31.4665891,-60.9363562,ChIJRfDPYcUTtZURleM_MvGCau4
Despensa TIA ISA,supermarket+grocery_or_supermarket,1,-31.4640102,-60.9370489,ChIJt4g6rtgStZURKsqt39MnkLQ
Florarte Floreria Envios A Domicilio,florist,20,-31.4639515,-60.9370108,ChIJmceprtgStZURtFB3I9wCpN0
Iglesia Adventista del 7 día - Congregación,church,0,-31.463533,-60.9369343,ChIJGZyBqdgStZURwqu4zCzhMYY
Nanitas Pastelería Artesanal,bakery,8,-31.4637592,-60.9369133,ChIJ7_odrNgStZUR8e76hDHdYiQ
De todo un poco Esperanza,electrician,0,-31.4628658,-60.9366092,ChIJy6q-hnMTtZUR6hv56qQljr4
Aurelio clothes for men,clothing_store,0,-31.4630951,-60.9364983,ChIJtxIYr1ETtZURP2QAVJKkLV4
FRH STUDIO,shoe_store,6,-31.4626517,-60.9365343,ChIJgetTrSATtZURc-djGuCVe_8
Casita,gym,2,-31.4610902,-60.9369157,ChIJq6qqLicTtZURlOtJjbh69wc
Despensa Pototo,grocery_store,0,-31.458916,-60.9373705,ChIJI86QJZkTtZURLJ7PFt6N7bI
Capilla Nuestra Señora de Fátima,church,0,-31.4580271,-60.9381346,ChIJgf5bfsUTtZURlwCGibfaD1U
Casa Saúl,lodging,1,-31.4571245,-60.9372561,ChIJR2qp3goTtZUR2w0KZhphQkY
Sede Social Asociación Sirio Libanesa Esperanza,night_club+bar,5,-31.4564365,-60.9370408,ChIJ9WFdfXcTtZUR7_OCbEK0w-4
lavadero TITO,car_wash,2,-31.4573036,-60.9370965,ChIJUxef_AkTtZURw34jMusWwXo
Tapicería Pipo Almirón,car_repair,3,-31.4569329,-60.9366651,ChIJ4cm7mhsTtZURF0PHwpLCr9Q
L&M ALMACEN,grocery_store,0,-31.4675776,-60.9350862,ChIJK17fsNITtZURP7N0ey0a5lg
Chervat-Silva Asesores de Seguros,insurance_agency,1,-31.4675061,-60.9350701,ChIJeQoM7DUTtZURG2rm2DjI3ng
Iglesia evangelica esprranza para la familia,church,1,-31.4659823,-60.9348982,ChIJs9VsIrATtZURohXFXlBvKts
verdulerias el sur,fruit_and_vegetable_store,0,-31.4659309,-60.935501,ChIJDRVyhQgTtZURJhwWLP25ng4
Morandin Griselda,shopping_mall,0,-31.4629694,-60.9361037,ChIJ75Aw114TtZURL5Xb8bbPaqE
Dile - Es,shopping_mall,0,-31.4629694,-60.9361037,ChIJ49saRAYTtZURRuEeg1jd49Y
Cortassa Perfumerias,clothing_store,6,-31.4644896,-60.934101,ChIJ8UQfD98StZURYy8V3selNPg
TU COCINA,meal_takeaway,2,-31.4610564,-60.9360036,ChIJI_9yCygTtZURvZoF1QlB9FE
Farmacia Fuentes,pharmacy,3,-31.4599729,-60.935759,ChIJd5h2JSETtZURKY2pp8Yl7Gw
Taris Automotores,car_repair,1,-31.4598747,-60.9357374,ChIJRdcNIaQTtZURbGbhoTCoTKA
AUTOSERVICIO JUAN CARLOS,supermarket+grocery_or_supermarket,76,-31.45963,-60.9357229,ChIJndJdOiETtZURM_AefZ13QPs
Taris Automotores de Eduardo Bogardi,car_dealer,1,-31.4594653,-60.9356519,ChIJlVyAOSETtZURMcIBLi-IBWM
MB Barberia Clasica,hair_care,21,-31.4594645,-60.935649,ChIJ1y2LOSETtZURosewrCXlKUU
Sport Sur Moda,shoe_store,91,-31.4593604,-60.9356391,ChIJ0R6ZOSETtZURhEKPgCeNaFo
Casa de descanso para la tercera edad "Santa Ana",doctor,0,-31.459569,-60.9350697,ChIJqzeXXzATtZURo7Lb0tURfv8
Parroquia "Inmaculado Corazón de Maria",church,26,-31.4600611,-60.9349156,ChIJr6DiHiETtZURmZyR7o34UTA
Chela Novedades,clothing_store,0,-31.4606028,-60.9348629,ChIJCwDOwEQTtZURKfV5AvAJaJA
MAB; Asesores de Seguros,insurance_agency,2,-31.4580094,-60.9352412,ChIJGTjTMgQTtZURMHvMZXdDmGc
Taller Chapista Sa�udo,car_repair,7,-31.458138,-60.9351396,ChIJcSrTXSETtZURkqFg-tElYWI
Farmacia Pieruccioni,pharmacy,6,-31.4580386,-60.9342762,ChIJfQxamSETtZURTL6_g3OkpGQ
